[Mon Jan 06 22:23:41.741098 2020] [php7:notice] [pid 8942] [client 127.0.0.1:49446] PHP Notice:  Array to string conversion in /var/www/annamvc.lo/lib/Router.php on line 105
[Mon Jan 06 22:23:41.741104 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49446] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 107
[Mon Jan 06 22:24:03.523355 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49448] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 104
[Mon Jan 06 22:24:03.523422 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49448] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 107
[Mon Jan 06 22:24:03.523450 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49448] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 104
[Mon Jan 06 22:24:03.523465 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49448] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 107
[Mon Jan 06 22:24:48.033893 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49482] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:24:48.033930 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49482] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:25:47.622859 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49490] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:25:47.622920 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49490] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:25:58.279634 2020] [php7:warn] [pid 8946] [client 127.0.0.1:49492] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:25:58.279682 2020] [php7:warn] [pid 8946] [client 127.0.0.1:49492] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:26:13.396519 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49498] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:26:13.396577 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49498] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:34:36.195007 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49896] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:34:36.195039 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49896] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:34:58.727344 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49898] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:34:58.727397 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49898] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:42:45.252002 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49944] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:42:45.252054 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49944] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:44:56.000771 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49960] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:44:56.000820 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49960] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:47:45.153770 2020] [php7:notice] [pid 8955] [client 127.0.0.1:49974] PHP Notice:  Array to string conversion in /var/www/annamvc.lo/lib/Router.php on line 108
[Mon Jan 06 22:47:45.153809 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49974] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:47:45.153823 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49974] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:48:48.084731 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49978] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:48:48.084772 2020] [php7:warn] [pid 8942] [client 127.0.0.1:49978] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:49:09.507851 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49980] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:49:09.507902 2020] [php7:warn] [pid 8943] [client 127.0.0.1:49980] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:49:49.215136 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49990] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:49:49.215200 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49990] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:55:07.944931 2020] [php7:warn] [pid 8945] [client 127.0.0.1:50088] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
